CreatedDate,ProfileNo,OrganizationIdentificationID,Department Name,OrganizationActivityText,ReportingOfficerIdentificationID,InterventionIdentificationID,IdentificationCategoryDescriptionText,InterventionDate,Month,SubjectRaceCode,SubjectEthnicityCode,SubjectSexCode,SubjectAge,ResidentIndicator,TownRecidentIndicator,InterventionLocationName,InterventionLocationDescriptionText,InterventionLocationLatitude,InterventionLocationLongitude,InterventionReasonCode,InterventionTechniqueCode,InterventionDurationCode,TowedIndicator,StatuteCodeIdentificationID,StatutatoryCitationPostStop,VehicleSearchedIndicator,SearchAuthorizationCode,ContrabandIndicator,CustodialArrestIndicator,InterventionDispositionCode,InterventionDispositionDate,InterventionDispositionReasonText,IsStatuteCodeValid,IsStatutatoryCitationValid,IsaTest,RecordCount,SourceId,SourceReferenceId,InterventionDateTime,InterventionTime,filenumber,StatutatoryCitation,Road Type,ReasonForStop,Year,Reason for Stop
2025-02-17 02:43:06.900000,7223354.0,CT0000900,Bethel,Racial Profile,100,2500000027,Incident ID,2025-01-01 00:00:00,January,W,N,M,40,True,False,BETHEL, VAIL RD/LONG HILL RD,  ,  ,V,G,1.0,0,14-218a,,False,N,False,False,W,,,,,False,1.0,CT0000900,133842517815250248,2025-01-01 10:26:07.907000,10:26:07.907000,2025,14-218a,,,2025,Speed Related
2025-02-17 02:43:06.903000,7223355.0,CT0000900,Bethel,Racial Profile,100,2500000030,Incident ID,2025-01-01 00:00:00,January,W,N,M,21,True,False,BETHEL," MILWAUKEE AVE/KAYVIEW AVE (BETHEL, T009)",  ,  ,V,G,1.0,0,14-301,,False,N,False,False,I,,,,,False,1.0,CT0000900,133842517815250248,2025-01-01 11:31:03.493000,11:31:03.493000,2025,14-301,,,2025,Stop Sign
2025-02-17 02:43:06.910000,7223358.0,CT0000900,Bethel,Racial Profile,100,2500000038,Incident ID,2025-01-01 00:00:00,January,W,N,M,37,True,False,BETHEL," GREENWOOD AVE/DEPOT PL (BETHEL, T009)",  ,  ,V,G,1.0,0,14-12(a)*,,False,N,False,False,I,,,,,False,1.0,CT0000900,133842517815250248,2025-01-01 13:20:38.777000,13:20:38.777000,2025,14-12(a)*,,,2025,Registration
2025-02-17 02:43:06.917000,7223361.0,CT0000900,Bethel,Racial Profile,100,2500000043,Incident ID,2025-01-01 00:00:00,January,W,N,F,43,True,True,BETHEL, OLD HAWLEYVILLE RD/VINING RD,  ,  ,V,G,1.0,0,14-218a,,False,N,False,False,W,,,,,False,1.0,CT0000900,133842517815250248,2025-01-01 14:30:40.887000,14:30:40.887000,2025,14-218a,,,2025,Speed Related
2025-02-17 02:43:06.890000,7223350.0,CT0000900,Bethel,Racial Profile,100,2500000014,Incident ID,2025-01-01 00:00:00,January,W,N,M,46,True,False,BETHEL," GREENWOOD AVE/FRONT ST (BETHEL, T009)",  ,  ,V,G,1.0,0,14-218a,,False,N,False,False,I,,,,,False,1.0,CT0000900,133842517815250248,2025-01-01 08:09:04.523000,08:09:04.523000,2025,14-218a,,,2025,Speed Related
2025-02-17 02:43:06.897000,7223352.0,CT0000900,Bethel,Racial Profile,100,2500000020,Incident ID,2025-01-01 00:00:00,January,W,N,F,31,True,False,BETHEL, GRASSY PLAIN ST/MELILLO AVE,  ,  ,V,G,1.0,0,14-218a,,False,N,False,False,W,,,,,False,1.0,CT0000900,133842517815250248,2025-01-01 09:05:53.067000,09:05:53.067000,2025,14-218a,,,2025,Speed Related
2025-02-17 02:43:06.897000,7223353.0,CT0000900,Bethel,Racial Profile,100,2500000023,Incident ID,2025-01-01 00:00:00,January,W,N,M,22,True,True,BETHEL," FLEETWOOD AVE/MANSFIELD ST (BETHEL, T009)",  ,  ,V,G,1.0,0,14-301,,False,N,False,False,I,,,,,False,1.0,CT0000900,133842517815250248,2025-01-01 09:32:36.587000,09:32:36.587000,2025,14-41(d),,,2025,Stop Sign
2025-02-17 02:43:06.907000,7223357.0,CT0000900,Bethel,Racial Profile,100,2500000034,Incident ID,2025-01-01 00:00:00,January,W,N,F,53,True,True,BETHEL, GREENWOOD AVE/FRONT ST,  ,  ,V,G,1.0,0,14-218a,,False,N,False,False,W,,,,,False,1.0,CT0000900,133842517815250248,2025-01-01 12:51:15.727000,12:51:15.727000,2025,14-218a,,,2025,Speed Related
2025-02-17 02:43:06.910000,7223359.0,CT0000900,Bethel,Racial Profile,100,2500000040,Incident ID,2025-01-01 00:00:00,January,W,H,M,31,True,False,BETHEL," MANSFIELD ST/FLEETWOOD AVE (BETHEL, T009)",  ,  ,V,G,1.0,0,14-301,,False,N,False,False,I,,,,,False,1.0,CT0000900,133842517815250248,2025-01-01 13:43:47.417000,13:43:47.417000,2025,14-301,,,2025,Stop Sign
2025-02-17 02:43:06.907000,7223356.0,CT0000900,Bethel,Racial Profile,100,2500000032,Incident ID,2025-01-01 00:00:00,January,W,N,M,36,True,False,BETHEL," GREENWOOD AVE/FRONT ST (BETHEL, T009)",  ,  ,V,G,1.0,0,14-218a,,False,N,False,False,I,,,,,False,1.0,CT0000900,133842517815250248,2025-01-01 12:29:09.017000,12:29:09.017000,2025,14-218a,,,2025,Speed Related
2025-02-17 02:43:06.913000,7223360.0,CT0000900,Bethel,Racial Profile,100,2500000041,Incident ID,2025-01-01 00:00:00,January,W,N,M,56,True,True,BETHEL, GRASSY PLAIN ST/DRUMMERS LN,  ,  ,V,G,1.0,0,14-12(a),,False,N,False,False,W,,,,,False,1.0,CT0000900,133842517815250248,2025-01-01 14:03:18.123000,14:03:18.123000,2025,14-12(a),,,2025,Registration
2025-02-17 02:43:08.253000,7223821.0,CT0000900,Bethel,Racial Profile,1000249,2500000048,Incident ID,2025-01-01 00:00:00,January,W,N,M,17,True,True,BETHEL, WALNUT HILL RD/WINE SAP RUN,  ,  ,V,G,1.0,0,14-301,,False,N,False,False,W,,,,,False,1.0,CT0000900,133842517815250248,2025-01-01 16:23:09.897000,16:23:09.897000,2025,,,,2025,Stop Sign
2025-02-17 02:43:07.560000,7223594.0,CT0000900,Bethel,Racial Profile,102,2500000045,Incident ID,2025-01-01 00:00:00,January,W,N,M,74,True,True,BETHEL,linda ln/dodgingtown rd,  ,  ,V,B,1.0,0,14-218a,,False,N,False,False,V,,,,,False,1.0,CT0000900,133842517815250248,2025-01-01 14:46:38.470000,14:46:38.470000,2025,,,,2025,Speed Related
2025-02-17 02:43:06.250000,7223110.0,CT0000900,Bethel,Racial Profile,92,2500000024,Incident ID,2025-01-01 00:00:00,January,W,N,F,43,True,False,BETHEL,grassy plain st/ danbury line,  ,  ,V,G,1.0,0,14-218a,,False,N,False,False,V,,,,,False,1.0,CT0000900,133842517815250248,2025-01-01 09:38:36.060000,09:38:36.060000,2025,14-218a,,,2025,Speed Related
2025-02-17 02:43:06.203000,7223092.0,CT0000900,Bethel,Racial Profile,88,2500000019,Incident ID,2025-01-01 00:00:00,January,W,N,F,52,True,True,BETHEL, PLUMTREES RD/MAPLE AVE,  ,  ,V,B,1.0,0,14-12(a),,False,N,False,False,W,,,,,False,1.0,CT0000900,133842517815250248,2025-01-01 08:54:46.173000,08:54:46.173000,2025,,,,2025,Registration
