CreatedDate,ProfileNo,OrganizationIdentificationID,Department Name,OrganizationActivityText,ReportingOfficerIdentificationID,InterventionIdentificationID,IdentificationCategoryDescriptionText,InterventionDate,Month,SubjectRaceCode,SubjectEthnicityCode,SubjectSexCode,SubjectAge,ResidentIndicator,TownRecidentIndicator,InterventionLocationName,InterventionLocationDescriptionText,InterventionLocationLatitude,InterventionLocationLongitude,InterventionReasonCode,InterventionTechniqueCode,InterventionDurationCode,TowedIndicator,StatuteCodeIdentificationID,StatutatoryCitationPostStop,VehicleSearchedIndicator,SearchAuthorizationCode,ContrabandIndicator,CustodialArrestIndicator,InterventionDispositionCode,InterventionDispositionDate,InterventionDispositionReasonText,IsStatuteCodeValid,IsStatutatoryCitationValid,IsaTest,RecordCount,SourceId,SourceReferenceId,InterventionDateTime,InterventionTime,filenumber,StatutatoryCitation,Road Type,ReasonForStop,Year,Reason for Stop
2025-01-03 02:34:11.547000,7166140.0,CT0014300,Torrington,Racial Profile,010,25-25,Case No.,2025-01-01 00:00:00,January,W,N,M,65,True,True, TORRINGTON,PROSPECT ST,  ,  ,V,G,2.0,1,14-215(a),,False,N,False,False,M,2025-01-01 07:27:00,Misdemeanor Summons,,,False,1.0,CT0014300,20250103023517000001,2025-01-01 07:27:00,07:27:00,2025,,,,2025,Administrative Offense
2025-01-02 02:34:17.710000,7156206.0,CT0014300,Torrington,Racial Profile,091,25-20,Case No.,2025-01-01 00:00:00,January,W,N,M,60,True,True, TORRINGTON,NORTH ELM ST,  ,  ,V,B,1.0,0,14-299,,False,N,False,False,W,2025-01-01 05:20:00,Written Ticket,,,False,1.0,CT0014300,20250102023517000001,2025-01-01 05:20:00,05:20:00,2025,,,,2025,Traffic Control Signal
2025-01-02 02:34:17.713000,7156207.0,CT0014300,Torrington,Racial Profile,034,25-80,Case No.,2025-01-02 00:00:00,January,B,N,F,41,True,False, TORRINGTON,EAST MAIN ST (RT 202),  ,  ,V,G,1.0,0,14-147(c),,False,N,False,False,I,2025-01-02 02:02:00,Infraction Ticket,,,False,1.0,CT0014300,20250102023517000001,2025-01-02 02:02:00,02:02:00,2025,,,,2025,Administrative Offense
2025-01-03 02:34:11.553000,7166142.0,CT0014300,Torrington,Racial Profile,054,25-97,Case No.,2025-01-02 00:00:00,January,W,N,F,53,True,True, TORRINGTON,MAIN ST,  ,  ,V,B,1.0,0,14-301,,False,N,False,False,W,2025-01-02 07:06:00,Written Ticket,,,False,1.0,CT0014300,20250103023517000001,2025-01-02 07:06:00,07:06:00,2025,,,,2025,Stop Sign
2025-01-03 02:34:11.550000,7166141.0,CT0014300,Torrington,Racial Profile,054,25-92,Case No.,2025-01-02 00:00:00,January,W,N,F,24,True,True, TORRINGTON,MAIN ST,  ,  ,V,B,1.0,0,14-301,,False,N,False,False,W,2025-01-02 06:56:00,Written Ticket,,,False,1.0,CT0014300,20250103023517000001,2025-01-02 06:56:00,06:56:00,2025,,,,2025,Stop Sign
2025-01-03 02:34:11.553000,7166143.0,CT0014300,Torrington,Racial Profile,054,25-98,Case No.,2025-01-02 00:00:00,January,W,H,M,56,False,False, TORRINGTON,MAIN ST,  ,  ,V,B,1.0,0,14-301,,False,N,False,False,W,2025-01-02 07:24:00,Written Ticket,,,False,1.0,CT0014300,20250103023517000001,2025-01-02 07:24:00,07:24:00,2025,,,,2025,Stop Sign
2025-01-03 02:34:11.560000,7166145.0,CT0014300,Torrington,Racial Profile,010,25-178,Case No.,2025-01-03 00:00:00,January,W,H,M,25,False,False, TORRINGTON,EAST MAIN ST (RT 202),  ,  ,V,G,1.0,0,14-96e,,False,N,False,False,W,2025-01-03 02:24:00,Written Ticket,,,False,1.0,CT0014300,20250103023517000001,2025-01-03 02:24:00,02:24:00,2025,,,,2025,Defective Lights
2025-01-04 02:34:04.930000,7166170.0,CT0014300,Torrington,Racial Profile,012,25-218,Case No.,2025-01-03 00:00:00,January,B,N,F,50,True,True, TORRINGTON,EAST MAIN ST (RT 202),  ,  ,V,B,1.0,0,14-12(a)*,,False,N,False,False,I,2025-01-03 14:11:00,Infraction Ticket,,,False,1.0,CT0014300,20250104023518000001,2025-01-03 14:11:00,14:11:00,2025,,,,2025,Registration
2025-01-04 02:34:04.937000,7166173.0,CT0014300,Torrington,Racial Profile,070,25-243,Case No.,2025-01-03 00:00:00,January,W,N,F,77,True,True, TORRINGTON,LITCHFIELD ST,  ,  ,E,G,1.0,0,14-96a(a),,False,N,False,False,V,2025-01-03 19:58:00,Verbal Warning,,,False,1.0,CT0014300,20250104023518000001,2025-01-03 19:58:00,19:58:00,2025,,,,2025,Defective Lights
2025-01-04 02:34:04.933000,7166172.0,CT0014300,Torrington,Racial Profile,064,25-240,Case No.,2025-01-03 00:00:00,January,W,N,F,67,True,False, TORRINGTON,TORRINGFORD ST,  ,  ,V,G,1.0,0,14-242,,False,N,False,False,V,2025-01-03 19:05:00,Verbal Warning,,,False,1.0,CT0014300,20250104023518000001,2025-01-03 19:05:00,19:05:00,2025,,,,2025,Moving Violation
2025-01-04 02:34:04.940000,7166175.0,CT0014300,Torrington,Racial Profile,064,25-248,Case No.,2025-01-03 00:00:00,January,W,N,F,84,True,False, TORRINGTON,TORRINGFORD W ST,  ,  ,V,G,1.0,0,14-242,,False,N,False,False,V,2025-01-03 21:30:00,Verbal Warning,,,False,1.0,CT0014300,20250104023518000001,2025-01-03 21:30:00,21:30:00,2025,,,,2025,Moving Violation
2025-01-04 02:34:04.923000,7166167.0,CT0014300,Torrington,Racial Profile,010,25-191,Case No.,2025-01-03 00:00:00,January,W,H,M,39,True,True, TORRINGTON,EAST MAIN ST (RT 202),  ,  ,V,G,1.0,0,14-96a(a),,False,N,False,False,V,2025-01-03 05:13:00,Verbal Warning,,,False,1.0,CT0014300,20250104023518000001,2025-01-03 05:13:00,05:13:00,2025,,,,2025,Defective Lights
2025-01-04 02:34:04.927000,7166168.0,CT0014300,Torrington,Racial Profile,012,25-203,Case No.,2025-01-03 00:00:00,January,W,N,F,64,True,True, TORRINGTON,EAST MAIN ST (RT 202),  ,  ,V,B,2.0,0,14-215(c)(1),,False,N,False,False,M,2025-01-03 09:30:00,Misdemeanor Summons,,,False,1.0,CT0014300,20250104023518000001,2025-01-03 09:30:00,09:30:00,2025,,,,2025,Administrative Offense
