CreatedDate,ProfileNo,OrganizationIdentificationID,Department Name,OrganizationActivityText,ReportingOfficerIdentificationID,InterventionIdentificationID,IdentificationCategoryDescriptionText,InterventionDate,Month,SubjectRaceCode,SubjectEthnicityCode,SubjectSexCode,SubjectAge,ResidentIndicator,TownRecidentIndicator,InterventionLocationName,InterventionLocationDescriptionText,InterventionLocationLatitude,InterventionLocationLongitude,InterventionReasonCode,InterventionTechniqueCode,InterventionDurationCode,TowedIndicator,StatuteCodeIdentificationID,StatutatoryCitationPostStop,VehicleSearchedIndicator,SearchAuthorizationCode,ContrabandIndicator,CustodialArrestIndicator,InterventionDispositionCode,InterventionDispositionDate,InterventionDispositionReasonText,IsStatuteCodeValid,IsStatutatoryCitationValid,IsaTest,RecordCount,SourceId,SourceReferenceId,InterventionDateTime,InterventionTime,filenumber,StatutatoryCitation,Road Type,ReasonForStop,Year,Reason for Stop
2025-02-17 21:18:09.503000,7224858.0,CT0013200,South Windsor,Racial Profile,1111,2500000057,Incident ID,2025-01-02 00:00:00,January,W,N,M,42,True,False,SOUTH WINDSOR, CLARK ST/DEMING ST,  ,  ,V,B,1.0,0,14-18(a),,False,N,False,False,W,,,,,False,1.0,CT0013200,133843186781020710,2025-01-02 07:45:38.767000,07:45:38.767000,2025,,,,2025,Display of Plates
2025-02-17 21:18:09.823000,7224931.0,CT0013200,South Windsor,Racial Profile,2000024,2500000108,Incident ID,2025-01-02 00:00:00,January,A,N,M,32,False,False,SOUTH WINDSOR,194 at 74,  ,  ,V,G,1.0,0,14-298,,False,N,False,False,V,,,,,False,1.0,CT0013200,133843186781020710,2025-01-02 17:58:44.037000,17:58:44.037000,2025,,,,2025,STC Violation
2025-02-17 21:18:09.510000,7224859.0,CT0013200,South Windsor,Racial Profile,1111,2500000068,Incident ID,2025-01-02 00:00:00,January,W,N,F,47,True,True,SOUTH WINDSOR,Strong Road,  ,  ,V,B,1.0,0,14-12(a)*,,False,N,False,False,V,,,,,False,1.0,CT0013200,133843186781020710,2025-01-02 09:20:45.933000,09:20:45.933000,2025,,,,2025,Registration
2025-02-17 21:18:10.420000,7225066.0,CT0013200,South Windsor,Racial Profile,2000073,2500000058,Incident ID,2025-01-02 00:00:00,January,A,N,F,36,True,True,SOUTH WINDSOR,42 Barber Hill,  ,  ,V,G,1.0,0,14-301,,False,N,False,False,V,,,,,False,1.0,CT0013200,133843186781020710,2025-01-02 07:59:11.567000,07:59:11.567000,2025,,,,2025,Stop Sign
2025-02-17 21:18:10.477000,7225079.0,CT0013200,South Windsor,Racial Profile,2000084,2500000115,Incident ID,2025-01-02 00:00:00,January,B,N,M,19,True,False,SOUTH WINDSOR,Buckland Rd at Hemlock Ave,  ,  ,V,G,1.0,0,14-299,,False,N,False,False,V,,,,,False,1.0,CT0013200,133843186781020710,2025-01-02 20:02:06.023000,20:02:06.023000,2025,,,,2025,Traffic Control Signal
2025-02-17 21:18:10.480000,7225080.0,CT0013200,South Windsor,Racial Profile,2000084,2500000118,Incident ID,2025-01-02 00:00:00,January,W,N,M,47,True,False,SOUTH WINDSOR,Sullivan Ave at Ellington Road,  ,  ,V,G,1.0,0,14-96a(a),,False,N,False,False,V,,,,,False,1.0,CT0013200,133843186781020710,2025-01-02 21:08:20.613000,21:08:20.613000,2025,,,,2025,Defective Lights
2025-02-17 21:18:10.493000,7225081.0,CT0013200,South Windsor,Racial Profile,2000084,2500000121,Incident ID,2025-01-02 00:00:00,January,W,H,M,23,True,False,SOUTH WINDSOR,800 Evergreen Way,  ,  ,V,G,2.0,1,14-12(a)*,,False,N,False,False,V,,,,,False,1.0,CT0013200,133843186781020710,2025-01-02 21:31:17.500000,21:31:17.500000,2025,,,,2025,Registration
2025-02-17 21:18:09.710000,7224893.0,CT0013200,South Windsor,Racial Profile,2000019,2500000117,Incident ID,2025-01-02 00:00:00,January,W,H,M,18,True,False,SOUTH WINDSOR,1540 Sullivan Ave,  ,  ,V,B,1.0,0,14-218a,,False,N,False,False,V,,,,,False,1.0,CT0013200,133843186781020710,2025-01-02 20:50:49.397000,20:50:49.397000,2025,,,,2025,Speed Related
2025-02-17 21:18:09.817000,7224930.0,CT0013200,South Windsor,Racial Profile,2000024,2500000085,Incident ID,2025-01-02 00:00:00,January,W,N,F,59,True,True,SOUTH WINDSOR,1530 Sullivan Avenue,  ,  ,V,G,1.0,0,14-12(a),,False,N,False,False,V,,,,,False,1.0,CT0013200,133843186781020710,2025-01-02 13:17:43.930000,13:17:43.930000,2025,,,,2025,Registration
2025-02-17 21:18:09.713000,7224894.0,CT0013200,South Windsor,Racial Profile,2000019,2500000184,Incident ID,2025-01-03 00:00:00,January,W,N,M,64,False,False,SOUTH WINDSOR,655 John Fitch Blvd ,  ,  ,V,B,1.0,0,14-247,,False,N,False,False,V,,,,,False,1.0,CT0013200,133843186781020710,2025-01-03 17:48:37.650000,17:48:37.650000,2025,,,,2025,Moving Violation
2025-02-17 21:18:09.720000,7224896.0,CT0013200,South Windsor,Racial Profile,2000019,2500000187,Incident ID,2025-01-03 00:00:00,January,B,N,M,30,True,True,SOUTH WINDSOR,John Fitch Blvd at Sullivan ,  ,  ,E,B,1.0,0,14-96c,,False,N,False,False,V,,,,,False,1.0,CT0013200,133843186781020710,2025-01-03 18:29:18.903000,18:29:18.903000,2025,,,,2025,Defective Lights
2025-02-17 21:18:10.417000,7225065.0,CT0013200,South Windsor,Racial Profile,2000061,2500000186,Incident ID,2025-01-03 00:00:00,January,W,H,M,31,True,False,SOUTH WINDSOR,Strong/ RT5,  ,  ,V,G,1.0,0,14-299,,False,N,False,False,V,,,,,False,1.0,CT0013200,133843186781020710,2025-01-03 18:20:24.463000,18:20:24.463000,2025,,,,2025,Traffic Control Signal
2025-02-17 21:18:09.980000,7224973.0,CT0013200,South Windsor,Racial Profile,2000035,2500000189,Incident ID,2025-01-03 00:00:00,January,B,N,F,27,True,False,MANCHESTER,Buckland Rd at PV,  ,  ,V,B,1.0,0,14-96a(a),,False,N,False,False,V,,,,,False,1.0,CT0013200,133843186781020710,2025-01-03 18:54:51.937000,18:54:51.937000,2025,,,,2025,Defective Lights
2025-02-17 21:18:10.330000,7225053.0,CT0013200,South Windsor,Racial Profile,2000054,2500000205,Incident ID,2025-01-03 00:00:00,January,W,N,M,18,False,False,SOUTH WINDSOR,Buckland Road,  ,  ,V,B,1.0,0,14-219(b),,False,N,False,False,V,,,,,False,1.0,CT0013200,133843186781020710,2025-01-03 23:59:15.190000,23:59:15.190000,2025,,,,2025,Speed Related
2025-02-17 21:18:09.717000,7224895.0,CT0013200,South Windsor,Racial Profile,2000019,2500000185,Incident ID,2025-01-03 00:00:00,January,W,N,M,31,True,False,SOUTH WINDSOR,John Fitch Blvd at Scantic Rd ,  ,  ,V,B,1.0,0,14-218a,,False,N,False,False,V,,,,,False,1.0,CT0013200,133843186781020710,2025-01-03 18:16:09.730000,18:16:09.730000,2025,,,,2025,Speed Related
