CreatedDate,ProfileNo,OrganizationIdentificationID,Department Name,OrganizationActivityText,ReportingOfficerIdentificationID,InterventionIdentificationID,IdentificationCategoryDescriptionText,InterventionDate,Month,SubjectRaceCode,SubjectEthnicityCode,SubjectSexCode,SubjectAge,ResidentIndicator,TownRecidentIndicator,InterventionLocationName,InterventionLocationDescriptionText,InterventionLocationLatitude,InterventionLocationLongitude,InterventionReasonCode,InterventionTechniqueCode,InterventionDurationCode,TowedIndicator,StatuteCodeIdentificationID,StatutatoryCitationPostStop,VehicleSearchedIndicator,SearchAuthorizationCode,ContrabandIndicator,CustodialArrestIndicator,InterventionDispositionCode,InterventionDispositionDate,InterventionDispositionReasonText,IsStatuteCodeValid,IsStatutatoryCitationValid,IsaTest,RecordCount,SourceId,SourceReferenceId,InterventionDateTime,InterventionTime,filenumber,StatutatoryCitation,Road Type,ReasonForStop,Year
02/10/15 00:15,1177049.0,CT0001700,Bristol,Racial Profile,10115,1500000112,Incident ID,2015-01-01 00:00:00-05:00,January,W,H,M,42.0,True,False,BRISTOL             ,"  BARNES HWY/TODD ST (BRISTOL, T017)",  ,  ,V,G,2.0,1,14-218a,,False,N,False,False,I,,,,,False,1.0,CT0001700,130680189005682776,2015-01-01 19:48:00-05:00,19:48,r2,14-218a,,Speed Related,2015
02/10/15 00:15,1177050.0,CT0001700,Bristol,Racial Profile,10115,1500000132,Incident ID,2015-01-01 00:00:00-05:00,January,W,N,M,50.0,True,False,BRISTOL             ,"  BARNES HWY/TODD ST (BRISTOL, T017)",  ,  ,V,G,2.0,0,14-218a,,False,N,False,False,I,,,,,False,1.0,CT0001700,130680189005682776,2015-01-01 21:49:00-05:00,21:49,r2,14-218a,,Speed Related,2015
02/10/15 00:15,1177065.0,CT0001700,Bristol,Racial Profile,10167,1500000083,Incident ID,2015-01-01 00:00:00-05:00,January,W,H,M,48.0,True,True,BRISTOL             ,broad st/king st,  ,  ,V,G,1.0,0,14-218a,,False,N,False,False,W,,,,,False,1.0,CT0001700,130680189005682776,2015-01-01 16:32:00-05:00,16:32,r2,14-218a,,Speed Related,2015
02/10/15 00:15,1177066.0,CT0001700,Bristol,Racial Profile,10167,1500000100,Incident ID,2015-01-01 00:00:00-05:00,January,W,N,F,45.0,True,True,BRISTOL             ,vera rd,  ,  ,V,B,1.0,0,14-218a,,False,N,False,False,W,,,,,False,1.0,CT0001700,130680189005682776,2015-01-01 18:09:00-05:00,18:09,r2,,,Speed Related,2015
02/10/15 00:15,1177166.0,CT0001700,Bristol,Racial Profile,10190,1500000111,Incident ID,2015-01-01 00:00:00-05:00,January,B,N,F,36.0,True,False,BRISTOL             ,barnes highway @ Lincoln ave,  ,  ,V,G,1.0,0,14-219,,False,N,False,False,W,,,,,False,1.0,CT0001700,130680189005682776,2015-01-01 19:46:00-05:00,19:46,r2,,,Speed Related,2015
02/10/15 00:15,1177168.0,CT0001700,Bristol,Racial Profile,10190,1500000115,Incident ID,2015-01-01 00:00:00-05:00,January,W,N,M,21.0,True,True,BRISTOL             ,barnes highway @ lincoln ave,  ,  ,V,G,1.0,0,14-219,,False,N,False,False,W,,,,,False,1.0,CT0001700,130680189005682776,2015-01-01 20:01:00-05:00,20:01,r2,,,Speed Related,2015
02/10/15 00:15,1177170.0,CT0001700,Bristol,Racial Profile,10190,1500000120,Incident ID,2015-01-01 00:00:00-05:00,January,W,N,M,43.0,True,False,BRISTOL             ,Barnes Highway @ Central Street,  ,  ,V,G,2.0,1,14-12(a)*,,False,N,False,False,I,,,,,False,1.0,CT0001700,130680189005682776,2015-01-01 20:17:00-05:00,20:17,r2,,,Registration,2015
02/10/15 00:15,1177172.0,CT0001700,Bristol,Racial Profile,10190,1500000126,Incident ID,2015-01-01 00:00:00-05:00,January,W,N,M,20.0,False,False,BRISTOL             ,barnes highway @ central street,  ,  ,V,G,1.0,0,14-219,,False,N,False,False,W,,,,,False,1.0,CT0001700,130680189005682776,2015-01-01 21:15:00-05:00,21:15,r2,,,Speed Related,2015
02/10/15 00:15,1177224.0,CT0001700,Bristol,Racial Profile,10194,1500000119,Incident ID,2015-01-01 00:00:00-05:00,January,W,N,M,37.0,True,True,BRISTOL             ,Stafford Ave,  ,  ,E,G,2.0,1,14-96a(a),,False,N,False,False,M,,,,,False,1.0,CT0001700,130680189005682776,2015-01-01 20:12:00-05:00,20:12,r2,14-215,,Defective Lights,2015
02/10/15 00:15,1177719.0,CT0001700,Bristol,Racial Profile,120000052,1500000103,Incident ID,2015-01-01 00:00:00-05:00,January,W,N,M,65.0,True,True,BRISTOL             ,king street,  ,  ,V,B,1.0,0,14-18,,False,N,False,False,N,,,,,False,1.0,CT0001700,130680189005682776,2015-01-01 18:24:00-05:00,18:24,r2,,,Display of Plates,2015
02/10/15 00:15,1177722.0,CT0001700,Bristol,Racial Profile,120000052,1500000129,Incident ID,2015-01-01 00:00:00-05:00,January,W,N,M,19.0,True,False,BRISTOL             ,"  WOODLAND ST/DEWITT DR (BRISTOL, T017)",  ,  ,V,B,1.0,0,14-96a(a),,False,N,False,False,I,,,,,False,1.0,CT0001700,130680189005682776,2015-01-01 21:28:00-05:00,21:28,r2,,,Defective Lights,2015
02/10/15 00:15,1177824.0,CT0001700,Bristol,Racial Profile,120000065,1500000121,Incident ID,2015-01-01 00:00:00-05:00,January,W,H,F,30.0,True,False,BRISTOL             ,"  LAKE AVE/HOBSON AVE (BRISTOL, T017)",  ,  ,V,G,2.0,1,14-12(a)*,,False,N,False,False,I,,,,,False,1.0,CT0001700,130680189005682776,2015-01-01 20:19:00-05:00,20:19,r2,,,Registration,2015
02/10/15 00:15,1177986.0,CT0001700,Bristol,Racial Profile,120000090,1500000054,Incident ID,2015-01-01 00:00:00-05:00,January,W,N,F,38.0,True,True,BRISTOL             ,Andrews Street,  ,  ,V,G,1.0,0,14-100,,False,N,False,False,W,,,,,False,1.0,CT0001700,130680189005682776,2015-01-01 11:31:00-05:00,11:31,r2,,,Other,2015
02/10/15 00:15,1178034.0,CT0001700,Bristol,Racial Profile,120000095,1500000095,Incident ID,2015-01-01 00:00:00-05:00,January,B,N,M,66.0,True,True,BRISTOL             ,King St @ King Pl,  ,  ,V,G,1.0,0,14-301,,False,N,False,False,I,,,,,False,1.0,CT0001700,130680189005682776,2015-01-01 17:51:00-05:00,17:51,r2,,,Stop Sign,2015
02/10/15 00:15,1178036.0,CT0001700,Bristol,Racial Profile,120000095,1500000114,Incident ID,2015-01-01 00:00:00-05:00,January,W,N,M,42.0,True,True,BRISTOL             ,broad at todd,  ,  ,I,G,1.0,0,14-12,,False,N,False,False,V,,,,,False,1.0,CT0001700,130680189005682776,2015-01-01 19:51:00-05:00,19:51,r2,,,Registration,2015
02/10/15 00:15,1177058.0,CT0001700,Bristol,Racial Profile,10156,1500000328,Incident ID,2015-01-02 00:00:00-05:00,January,W,N,M,19.0,True,True,BRISTOL             ,rt6&maple,  ,  ,V,B,1.0,0,14-298,,False,N,False,False,W,,,,,False,1.0,CT0001700,130680189005682776,2015-01-02 22:04:00-05:00,22:04,r2,14-298,,Other,2015
02/10/15 00:15,1177059.0,CT0001700,Bristol,Racial Profile,10156,1500000335,Incident ID,2015-01-02 00:00:00-05:00,January,W,N,M,43.0,True,False,BRISTOL             ,205 north st,  ,  ,V,G,2.0,1,14-12(a)*,,False,N,False,False,M,,,,,False,1.0,CT0001700,130680189005682776,2015-01-02 22:40:00-05:00,22:40,r2,14-147c,,Registration,2015
02/10/15 00:15,1177061.0,CT0001700,Bristol,Racial Profile,10159,1500000201,Incident ID,2015-01-02 00:00:00-05:00,January,W,N,M,46.0,True,True,BRISTOL             ,Main St.  @  School St.,  ,  ,V,G,1.0,0,14-147c,,False,N,False,False,N,,,,,False,1.0,CT0001700,130680189005682776,2015-01-02 11:03:00-05:00,11:03,r2,,,Other,2015
02/10/15 00:15,1177067.0,CT0001700,Bristol,Racial Profile,10167,1500000299,Incident ID,2015-01-02 00:00:00-05:00,January,W,H,M,52.0,True,False,BRISTOL             ,north st,  ,  ,E,G,1.0,0,14-96y,,False,N,False,False,W,,,,,False,1.0,CT0001700,130680189005682776,2015-01-02 20:10:00-05:00,20:10,r2,,,Defective Lights,2015
02/10/15 00:15,1177068.0,CT0001700,Bristol,Racial Profile,10167,1500000312,Incident ID,2015-01-02 00:00:00-05:00,January,W,H,F,24.0,True,True,BRISTOL             ,n main st,  ,  ,V,B,1.0,0,14-218a,,False,N,False,False,W,,,,,False,1.0,CT0001700,130680189005682776,2015-01-02 20:52:00-05:00,20:52,r2,,,Speed Related,2015
