CreatedDate,ProfileNo,OrganizationIdentificationID,Department Name,OrganizationActivityText,ReportingOfficerIdentificationID,InterventionIdentificationID,IdentificationCategoryDescriptionText,InterventionDate,Month,SubjectRaceCode,SubjectEthnicityCode,SubjectSexCode,SubjectAge,ResidentIndicator,TownRecidentIndicator,InterventionLocationName,InterventionLocationDescriptionText,InterventionLocationLatitude,InterventionLocationLongitude,InterventionReasonCode,InterventionTechniqueCode,InterventionDurationCode,TowedIndicator,StatuteCodeIdentificationID,StatutatoryCitationPostStop,VehicleSearchedIndicator,SearchAuthorizationCode,ContrabandIndicator,CustodialArrestIndicator,InterventionDispositionCode,InterventionDispositionDate,InterventionDispositionReasonText,IsStatuteCodeValid,IsStatutatoryCitationValid,IsaTest,RecordCount,SourceId,SourceReferenceId,InterventionDateTime,InterventionTime,filenumber,StatutatoryCitation,Road Type,ReasonForStop,Year
2/9/23 8:24,6353011.0,CT0009300,New Haven,Racial Profile,10,111231,System ID,"Wednesday, January 4, 2023",January,B,N,F,42,True,False,NEW HAVEN,1225 STATE ST/BLATCHLEY AVE NEW HAVEN CT 06511,  ,  ,V,G,1.0,0,14-296AA,,False,N,False,False,V,,,,,False,1.0,CT0009300,CT00093000209230825S,1/4/23 9:08,9:08:00 AM,2023,,,Cell Phone,2023
2/9/23 8:24,6353034.0,CT0009300,New Haven,Racial Profile,10,111234,System ID,"Wednesday, January 4, 2023",January,B,N,M,26,True,True,NEW HAVEN,1225 STATE ST/BLATCHLEY AVE NEW HAVEN CT 06511,  ,  ,V,G,2.0,0,14-215 AND 14-299,,False,N,False,False,M,,,,,False,1.0,CT0009300,CT00093000209230825S,1/4/23 9:25,9:25:00 AM,2023,,,Other,2023
2/9/23 8:24,6353036.0,CT0009300,New Haven,Racial Profile,10,111236,System ID,"Wednesday, January 4, 2023",January,W,N,M,25,True,False,NEW HAVEN,1225 STATE ST/BLATCHLEY AVE NEW HAVEN CT 06511,  ,  ,V,G,1.0,0,14-299,,False,N,False,False,V,,,,,False,1.0,CT0009300,CT00093000209230825S,1/4/23 10:06,10:06:00 AM,2023,,,Traffic Control Signal,2023
2/9/23 8:24,6353038.0,CT0009300,New Haven,Racial Profile,10,111238,System ID,"Wednesday, January 4, 2023",January,W,N,M,52,True,False,NEW HAVEN,189 EAST ST/CHAPEL ST NEW HAVEN CT 06511,  ,  ,V,G,1.0,0,14-296AA,,False,N,False,False,V,,,,,False,1.0,CT0009300,CT00093000209230825S,1/4/23 10:40,10:40:00 AM,2023,,,Cell Phone,2023
2/9/23 8:24,6353046.0,CT0009300,New Haven,Racial Profile,10,111241,System ID,"Wednesday, January 4, 2023",January,W,N,M,62,True,False,NEW HAVEN,189 EAST ST/CHAPEL ST NEW HAVEN CT 06511,  ,  ,V,G,2.0,0,14-215/14-100A(C)(1),,False,N,False,False,M,,,,,False,1.0,CT0009300,CT00093000209230825S,1/4/23 10:57,10:57:00 AM,2023,,,Other,2023
2/9/23 8:24,6353047.0,CT0009300,New Haven,Racial Profile,10,111242,System ID,"Wednesday, January 4, 2023",January,W,N,M,64,True,False,NEW HAVEN,388 CHAPEL ST/EAST ST NEW HAVEN CT 06511,  ,  ,V,G,1.0,0,14-299,,False,N,False,False,I,,,,,False,1.0,CT0009300,CT00093000209230825S,1/4/23 11:35,11:35:00 AM,2023,,,Traffic Control Signal,2023
2/9/23 8:24,6353084.0,CT0009300,New Haven,Racial Profile,10,111249,System ID,"Wednesday, January 4, 2023",January,W,N,F,25,True,False,NEW HAVEN,80 GROVE ST/WHITNEY AVE NEW HAVEN CT 06510,  ,  ,V,G,1.0,0,14-299,,False,N,False,False,V,,,,,False,1.0,CT0009300,CT00093000209230825S,1/4/23 13:01,1:01:00 PM,2023,,,Traffic Control Signal,2023
2/9/23 8:24,6353795.0,CT0009300,New Haven,Racial Profile,10,111453,System ID,"Thursday, January 5, 2023",January,B,N,M,32,True,True,NEW HAVEN,189 EAST ST/CHAPEL ST NEW HAVEN CT 06511,  ,  ,V,G,1.0,0,14-299,,False,N,False,False,V,,,,,False,1.0,CT0009300,CT00093000209230825S,1/5/23 15:45,3:45:00 PM,2023,,,Traffic Control Signal,2023
2/9/23 8:24,6353796.0,CT0009300,New Haven,Racial Profile,10,111454,System ID,"Thursday, January 5, 2023",January,W,H,M,26,True,True,NEW HAVEN,189 EAST ST/CHAPEL ST NEW HAVEN CT 06511,  ,  ,V,G,1.0,0,14-299,,False,N,False,False,I,,,,,False,1.0,CT0009300,CT00093000209230825S,1/5/23 15:55,3:55:00 PM,2023,,,Traffic Control Signal,2023
2/9/23 8:24,6353847.0,CT0009300,New Haven,Racial Profile,10,111506,System ID,"Wednesday, January 11, 2023",January,W,N,F,33,False,True,NEW HAVEN,516 LOMBARD ST/MONROE ST NEW HAVEN CT 06513,  ,  ,V,G,1.0,0,14-296AA,,False,N,False,False,V,,,,,False,1.0,CT0009300,CT00093000209230825S,1/11/23 10:46,10:46:00 AM,2023,,,Cell Phone,2023
