CreatedDate,ProfileNo,OrganizationIdentificationID,Department Name,OrganizationActivityText,ReportingOfficerIdentificationID,InterventionIdentificationID,IdentificationCategoryDescriptionText,InterventionDate,Month,SubjectRaceCode,SubjectEthnicityCode,SubjectSexCode,SubjectAge,ResidentIndicator,TownRecidentIndicator,InterventionLocationName,InterventionLocationDescriptionText,InterventionLocationLatitude,InterventionLocationLongitude,InterventionReasonCode,InterventionTechniqueCode,InterventionDurationCode,TowedIndicator,StatuteCodeIdentificationID,StatutatoryCitationPostStop,VehicleSearchedIndicator,SearchAuthorizationCode,ContrabandIndicator,CustodialArrestIndicator,InterventionDispositionCode,InterventionDispositionDate,InterventionDispositionReasonText,IsStatuteCodeValid,IsStatutatoryCitationValid,IsaTest,RecordCount,SourceId,SourceReferenceId,InterventionDateTime,InterventionTime,filenumber,StatutatoryCitation,Road Type,ReasonForStop,Year
2/15/21 10:55,5412585.0,CT0008800,Naugatuck,Racial Profile,100015,2100001006,Incident ID,"Thursday, January 14, 2021",January,B,N,M,20,True,False,NAUGATUCK,Maple St,  ,  ,V,G,2.0,1,14-12a,,True,I,False,False,M,,,,,False,1.0,CT0008800,132578781172215081,1/14/21 0:29,12:29:05 AM,r8,14-215,,Registration,2021
2/15/21 10:55,5412586.0,CT0008800,Naugatuck,Racial Profile,100015,2100001551,Incident ID,"Thursday, January 21, 2021",January,W,N,M,24,True,True,NAUGATUCK,spring st,  ,  ,V,G,1.0,0,14-235,,False,N,False,False,V,,,,,False,1.0,CT0008800,132578781172215081,1/21/21 2:48,2:48:54 AM,r8,,,Moving Violation,2021
2/15/21 10:55,5412587.0,CT0008800,Naugatuck,Racial Profile,100015,2100001943,Incident ID,"Tuesday, January 26, 2021",January,W,H,M,23,True,False,NAUGATUCK,South Main St.,  ,  ,I,G,1.0,0,14-235,,True,C,True,False,I,,,,,False,1.0,CT0008800,132578781172215081,1/26/21 1:27,1:27:15 AM,r8,,,Moving Violation,2021
3/15/21 10:54,5455016.0,CT0008800,Naugatuck,Racial Profile,100015,2100002861,Incident ID,"Friday, February 5, 2021",February,B,N,M,66,True,True,NAUGATUCK,Rubber Ave,  ,  ,V,G,2.0,1,14-227a,,True,I,True,True,U,,,,,False,1.0,CT0008800,132602936907611412,2/5/21 23:32,11:32:46 PM,r8,,,Other,2021
3/15/21 10:54,5455017.0,CT0008800,Naugatuck,Racial Profile,100015,2100003474,Incident ID,"Saturday, February 13, 2021",February,B,H,F,19,True,True,NAUGATUCK,S Main St,  ,  ,V,G,1.0,0,14-36(c),,False,N,False,False,I,,,,,False,1.0,CT0008800,132602936907611412,2/13/21 2:32,2:32:15 AM,r8,,,Unlicensed Operation,2021
3/15/21 10:54,5455018.0,CT0008800,Naugatuck,Racial Profile,100015,2100003786,Incident ID,"Thursday, February 18, 2021",February,B,N,M,31,True,False,NAUGATUCK,ge Rd,  ,  ,V,G,2.0,1,14-147,,True,I,True,True,M,,,,,False,1.0,CT0008800,132602936907611412,2/18/21 1:59,1:59:01 AM,r8,14-213,,Administrative Offense,2021
3/15/21 10:54,5455019.0,CT0008800,Naugatuck,Racial Profile,100015,2100003936,Incident ID,"Saturday, February 20, 2021",February,B,N,M,22,True,True,NAUGATUCK,s main st,  ,  ,V,G,1.0,0,14-227a,,False,N,False,False,V,,,,,False,1.0,CT0008800,132602936907611412,2/20/21 2:21,2:21:35 AM,r8,,,Other,2021
3/15/21 10:54,5455020.0,CT0008800,Naugatuck,Racial Profile,100015,2100003945,Incident ID,"Saturday, February 20, 2021",February,B,N,M,49,True,True,NAUGATUCK,Ruuber Ave Ext,  ,  ,V,G,2.0,1,14-227a,,True,I,False,True,U,,,,,False,1.0,CT0008800,132602936907611412,2/20/21 3:33,3:33:49 AM,r8,,,Other,2021
3/15/21 10:54,5455021.0,CT0008800,Naugatuck,Racial Profile,100015,2100003997,Incident ID,"Saturday, February 20, 2021",February,W,H,M,23,False,False,NAUGATUCK,S MNain St,  ,  ,V,G,1.0,0,14-299,,True,O,False,False,M,,,,,False,1.0,CT0008800,132602936907611412,2/20/21 23:51,11:51:37 PM,r8,14-215,,Traffic Control Signal,2021
3/15/21 10:54,5455022.0,CT0008800,Naugatuck,Racial Profile,100015,2100004004,Incident ID,"Sunday, February 21, 2021",February,W,H,F,16,True,True,NAUGATUCK,S Main St,  ,  ,V,G,1.0,0,14-235,,False,N,False,False,V,,,,,False,1.0,CT0008800,132602936907611412,2/21/21 0:46,12:46:24 AM,r8,,,Moving Violation,2021
