CreatedDate,ProfileNo,OrganizationIdentificationID,Department Name,OrganizationActivityText,ReportingOfficerIdentificationID,InterventionIdentificationID,IdentificationCategoryDescriptionText,InterventionDate,Month,SubjectRaceCode,SubjectEthnicityCode,SubjectSexCode,SubjectAge,ResidentIndicator,TownRecidentIndicator,InterventionLocationName,InterventionLocationDescriptionText,InterventionLocationLatitude,InterventionLocationLongitude,InterventionReasonCode,InterventionTechniqueCode,InterventionDurationCode,TowedIndicator,StatuteCodeIdentificationID,StatutatoryCitationPostStop,VehicleSearchedIndicator,SearchAuthorizationCode,ContrabandIndicator,CustodialArrestIndicator,InterventionDispositionCode,InterventionDispositionDate,InterventionDispositionReasonText,IsStatuteCodeValid,IsStatutatoryCitationValid,IsaTest,RecordCount,SourceId,SourceReferenceId,InterventionDateTime,InterventionTime,filenumber,StatutatoryCitation,Road Type,ReasonForStop,Year,ReasonforStop
5/15/24 16:20,6884687.0,CT0001700,Bristol,Racial Profile,10123,2400015508,Incident ID,"Friday, April 26, 2024",April,W,N,M,55,True,False,BRISTOL,Riverside Ave,  ,  ,E,G,3.0,1,14-12(a)*,,False,N,False,False,I,,,,,False,1.0,CT0001700,133602780504183700,4/26/24 5:31,5:31:49 AM,2024,14-12(a)*,,,2024,Registration
5/15/24 16:20,6884691.0,CT0001700,Bristol,Racial Profile,10123,2400016221,Incident ID,"Tuesday, April 30, 2024",April,B,N,M,25,True,True,BRISTOL," CROWN ST/WOLCOTT ST (BRISTOL, T017)",  ,  ,E,G,3.0,1,14-215,,False,N,False,False,I,,,,,False,1.0,CT0001700,133602780504183700,4/30/24 23:54,11:54:09 PM,2024,14-215,,,2024,Administrative Offense
6/15/24 16:21,6934125.0,CT0001700,Bristol,Racial Profile,10123,2400019601,Incident ID,"Friday, May 24, 2024",May,W,N,M,30,True,True,BRISTOL,00839 FARMINGTON AVE,  ,  ,V,G,1.0,0,14-242,,False,N,False,False,W,,,,,False,1.0,CT0001700,133629564810471572,5/24/24 2:10,2:10:38 AM,2024,14-242,,,2024,Moving Violation
6/15/24 16:21,6934126.0,CT0001700,Bristol,Racial Profile,10146,2400020330,Incident ID,"Wednesday, May 29, 2024",May,W,N,M,77,True,False,BRISTOL,king pl @ farmington ave ,  ,  ,V,G,1.0,0,14-96p,,False,N,False,False,V,,,,,False,1.0,CT0001700,133629564810471572,5/29/24 7:31,7:31:29 AM,2024,,,,2024,Defective Lights
5/15/24 16:20,6884694.0,CT0001700,Bristol,Racial Profile,10157,2400014307,Incident ID,"Tuesday, April 16, 2024",April,W,N,M,27,True,False,BRISTOL,00895 MATTHEWS ST,  ,  ,V,G,1.0,0,14-301,,False,N,False,False,W,,,,,False,1.0,CT0001700,133602780504183700,4/16/24 16:55,4:55:20 PM,2024,14-301,,,2024,Stop Sign
5/15/24 16:20,6884696.0,CT0001700,Bristol,Racial Profile,10157,2400016016,Incident ID,"Monday, April 29, 2024",April,W,N,M,19,True,True,BRISTOL,00641 CLARK AVE,  ,  ,V,G,1.0,0,14-301,,False,N,False,False,W,,,,,False,1.0,CT0001700,133602780504183700,4/29/24 17:06,5:06:40 PM,2024,14-301,,,2024,Stop Sign
5/15/24 16:20,6884697.0,CT0001700,Bristol,Racial Profile,10157,2400016021,Incident ID,"Monday, April 29, 2024",April,W,N,M,32,False,False,BRISTOL,clark ave,  ,  ,V,G,1.0,0,14-301,,False,N,False,False,V,,,,,False,1.0,CT0001700,133602780504183700,4/29/24 17:41,5:41:23 PM,2024,14-301,,,2024,Stop Sign
6/15/24 16:21,6934128.0,CT0001700,Bristol,Racial Profile,10157,2400018571,Incident ID,"Friday, May 17, 2024",May,W,N,M,23,True,True,BRISTOL,shrub rd,  ,  ,V,G,1.0,0,14-301,,False,N,False,False,W,,,,,False,1.0,CT0001700,133629564810471572,5/17/24 9:48,9:48:39 AM,2024,14-301,,,2024,Stop Sign
3/15/24 16:23,6830172.0,CT0001700,Bristol,Racial Profile,10173,2400007743,Incident ID,"Monday, February 26, 2024",February,W,N,F,55,True,False,Bristol,memorial bld,  ,  ,V,B,1.0,0,14-301,,False,N,False,False,V,,,,,False,1.0,CT0001700,133550078214269945,2/26/24 12:46,12:46:59 PM,2024,,,,2024,Stop Sign
6/15/24 16:21,6934139.0,CT0001700,Bristol,Racial Profile,10173,2400020495,Incident ID,"Thursday, May 30, 2024",May,W,N,F,23,True,True,BRISTOL,king at riverside,  ,  ,V,B,1.0,0,14-242,,False,N,False,False,V,,,,,False,1.0,CT0001700,133629564810471572,5/30/24 10:55,10:55:10 AM,2024,,,,2024,Moving Violation
7/15/24 16:20,6972142.0,CT0001700,Bristol,Racial Profile,10173,2400023054,Incident ID,"Monday, June 17, 2024",June,W,N,F,39,True,True,BRISTOL,Farmington ave,  ,  ,V,B,1.0,0,14-242,,False,N,False,False,V,,,,,False,1.0,CT0001700,133655484534368895,6/17/24 11:30,11:30:21 AM,2024,,,,2024,Moving Violation
8/15/24 16:23,7007171.0,CT0001700,Bristol,Racial Profile,10173,2400025121,Incident ID,"Monday, July 1, 2024",July,B,N,F,37,True,True,BRISTOL,king st at broad,  ,  ,V,B,1.0,0,14-299,,False,N,False,False,V,,,,,False,1.0,CT0001700,133682270223186637,7/1/24 8:53,8:53:20 AM,2024,,,,2024,Traffic Control Signal
8/15/24 16:23,7007172.0,CT0001700,Bristol,Racial Profile,10173,2400025536,Incident ID,"Wednesday, July 3, 2024",July,W,N,F,44,True,False,BRISTOL,Clark at Matthews,  ,  ,V,B,1.0,0,14-301,,False,N,False,False,W,,,,,False,1.0,CT0001700,133682270223186637,7/3/24 17:11,5:11:00 PM,2024,,,,2024,Stop Sign
8/15/24 16:23,7007179.0,CT0001700,Bristol,Racial Profile,10173,2400028134,Incident ID,"Friday, July 19, 2024",July,W,N,M,54,True,True,BRISTOL, STAFFORD AVE/MALTBY ST,  ,  ,V,B,1.0,0,14-300d,,False,N,False,False,W,,,,,False,1.0,CT0001700,133682270223186637,7/19/24 9:15,9:15:18 AM,2024,,,,2024,Other
8/15/24 16:23,7007180.0,CT0001700,Bristol,Racial Profile,10173,2400028341,Incident ID,"Saturday, July 20, 2024",July,W,N,F,27,True,True,BRISTOL,North main at center,  ,  ,V,B,1.0,0,14-299,,False,N,False,False,V,,,,,False,1.0,CT0001700,133682270223186637,7/20/24 20:31,8:31:41 PM,2024,,,,2024,Traffic Control Signal
9/15/24 16:24,7055457.0,CT0001700,Bristol,Racial Profile,10173,2400031780,Incident ID,"Monday, August 12, 2024",August,B,N,F,32,True,True,BRISTOL,Farmington ave,  ,  ,V,B,1.0,0,14-242,,False,N,False,False,V,,,,,False,1.0,CT0001700,133709054893517395,8/12/24 8:50,8:50:01 AM,2024,3013,,,2024,Moving Violation
9/15/24 16:24,7055282.0,CT0001700,Bristol,Racial Profile,10173,2400032950,Incident ID,"Monday, August 19, 2024",August,W,N,M,56,True,False,BRISTOL,Riverside ave at Middle,  ,  ,V,B,1.0,0,14-299,,False,N,False,False,V,,,,,False,1.0,CT0001700,133709054893517395,8/19/24 17:13,5:13:54 PM,2024,,,,2024,Traffic Control Signal
12/15/24 16:21,7149638.0,CT0001700,Bristol,Racial Profile,10173,2400048537,Incident ID,"Friday, November 29, 2024",November,W,N,M,36,True,True,BRISTOL,north main,  ,  ,V,B,1.0,0,14-299,,False,N,False,False,V,,,,,False,1.0,CT0001700,133787712829163478,11/29/24 18:49,6:49:57 PM,2024,3013,,,2024,Traffic Control Signal
1/15/25 16:20,7178253.0,CT0001700,Bristol,Racial Profile,10173,2400050075,Incident ID,"Monday, December 9, 2024",December,W,N,M,35,True,False,BRISTOL,terryville ave at clark,  ,  ,V,B,1.0,0,14-299,,False,N,False,False,V,,,,,False,1.0,CT0001700,133814496076203047,12/9/24 9:03,9:03:12 AM,2024,3013,,,2024,Traffic Control Signal
1/15/25 16:20,7178226.0,CT0001700,Bristol,Racial Profile,10173,2400050402,Incident ID,"Wednesday, December 11, 2024",December,W,N,F,28,True,True,BRISTOL, MAIN ST/SCHOOL ST,  ,  ,V,B,1.0,0,14-299,,False,N,False,False,W,,,,,False,1.0,CT0001700,133814496076203047,12/11/24 7:41,7:41:29 AM,2024,,,,2024,Traffic Control Signal
1/15/25 16:20,7178389.0,CT0001700,Bristol,Racial Profile,10173,2400052151,Incident ID,"Friday, December 20, 2024",December,W,N,F,39,True,True,BRISTOL,MIX ST/TOLLAND RD,  ,  ,V,B,1.0,0,14-96a(a),,False,N,False,False,W,,,,,False,1.0,CT0001700,133814496076203047,12/20/24 21:34,9:34:59 PM,2024,,,,2024,Defective Lights
10/15/24 16:20,7076739.0,CT0001700,Bristol,Racial Profile,10177,2400037115,Incident ID,"Saturday, September 14, 2024",September,W,H,M,38,True,False,BRISTOL,"00054 PINE ST (BRISTOL, T017)",  ,  ,V,G,2.0,1,14-147(c),,False,N,False,False,I,,,,,False,1.0,CT0001700,133734972138879944,9/14/24 0:38,12:38:24 AM,2024,14-36(a),,,2024,Administrative Offense
2/15/24 16:20,6790111.0,CT0001700,Bristol,Racial Profile,10190,2400000630,Incident ID,"Friday, January 5, 2024",January,B,N,F,33,True,False,BRISTOL,middle @ Riverside,  ,  ,V,B,1.0,0,14-12(a),,False,N,False,False,W,,,,,False,1.0,CT0001700,133525056517266066,1/5/24 18:01,6:01:02 PM,2024,,,,2024,Registration
5/15/24 16:20,6884703.0,CT0001700,Bristol,Racial Profile,10190,2400016042,Incident ID,"Monday, April 29, 2024",April,W,N,M,36,True,True,BRISTOL,middle st @ pine st,  ,  ,V,G,1.0,0,14-80(b),,False,N,False,False,W,,,,,False,1.0,CT0001700,133602780504183700,4/29/24 19:50,7:50:32 PM,2024,,,,2024,Equipment Violation
6/15/24 16:21,6934142.0,CT0001700,Bristol,Racial Profile,10190,2400019355,Incident ID,"Wednesday, May 22, 2024",May,B,N,M,22,True,True,BRISTOL,"00632 KING ST (BRISTOL, T017)",  ,  ,V,G,2.0,1,14-299,,False,N,False,False,I,,,,,False,1.0,CT0001700,133629564810471572,5/22/24 16:07,4:07:52 PM,2024,3013,,,2024,Traffic Control Signal
7/15/24 16:20,6972147.0,CT0001700,Bristol,Racial Profile,10190,2400021491,Incident ID,"Thursday, June 6, 2024",June,W,H,M,26,True,True,BRISTOL,middle @ pine,  ,  ,V,G,2.0,1,14-215,,False,N,False,False,M,,,,,False,1.0,CT0001700,133655484534368895,6/6/24 15:44,3:44:16 PM,2024,,,,2024,Administrative Offense
2/15/24 16:20,6790116.0,CT0001700,Bristol,Racial Profile,10199,2400001521,Incident ID,"Friday, January 12, 2024",January,W,N,F,59,True,False,BRISTOL,00038 LEWIS RD,  ,  ,V,G,1.0,0,14-218a,,False,N,False,False,W,,,,,False,1.0,CT0001700,133525056517266066,1/12/24 10:51,10:51:58 AM,2024,,,,2024,Speed Related
2/15/24 16:20,6790118.0,CT0001700,Bristol,Racial Profile,10199,2400002267,Incident ID,"Wednesday, January 17, 2024",January,W,N,F,23,True,False,BRISTOL," CROSS ST/MIDDLE ST (BRISTOL, T017)",  ,  ,V,G,1.0,0,14-219(b),,False,N,False,False,I,,,,,False,1.0,CT0001700,133525056517266066,1/17/24 16:39,4:39:06 PM,2024,,,,2024,Speed Related
2/15/24 16:20,6790119.0,CT0001700,Bristol,Racial Profile,10199,2400002285,Incident ID,"Wednesday, January 17, 2024",January,W,N,M,39,True,False,BRISTOL, INGRAHAM PL/BURLINGTON AVE,  ,  ,V,G,1.0,0,14-218a,,False,N,False,False,W,,,,,False,1.0,CT0001700,133525056517266066,1/17/24 17:45,5:45:51 PM,2024,,,,2024,Speed Related
2/15/24 16:20,6790123.0,CT0001700,Bristol,Racial Profile,10199,2400004152,Incident ID,"Wednesday, January 31, 2024",January,W,N,F,28,True,False,BRISTOL,00051 BURLINGTON AVE,  ,  ,V,G,1.0,0,14-218a,,False,N,False,False,W,,,,,False,1.0,CT0001700,133525056517266066,1/31/24 10:07,10:07:57 AM,2024,,,,2024,Speed Related
2/15/24 16:20,6790126.0,CT0001700,Bristol,Racial Profile,10199,2400004212,Incident ID,"Wednesday, January 31, 2024",January,W,N,M,22,True,False,BRISTOL, IPSWITCH RD/WOLCOTT RD,  ,  ,V,G,1.0,0,14-218a,,False,N,False,False,W,,,,,False,1.0,CT0001700,133525056517266066,1/31/24 17:04,5:04:13 PM,2024,,,,2024,Speed Related
3/15/24 16:23,6830176.0,CT0001700,Bristol,Racial Profile,10199,2400004314,Incident ID,"Thursday, February 1, 2024",February,W,N,F,39,True,False,BRISTOL,00400 MIDDLE ST,  ,  ,V,G,1.0,0,14-218a,,False,N,False,False,W,,,,,False,1.0,CT0001700,133550078214269945,2/1/24 10:24,10:24:43 AM,2024,,,,2024,Speed Related
3/15/24 16:23,6830177.0,CT0001700,Bristol,Racial Profile,10199,2400005115,Incident ID,"Wednesday, February 7, 2024",February,W,H,F,29,True,True,BRISTOL,00086 BROOK ST,  ,  ,V,G,1.0,0,14-218a,,False,N,False,False,W,,,,,False,1.0,CT0001700,133550078214269945,2/7/24 9:18,9:18:04 AM,2024,,,,2024,Speed Related
3/15/24 16:23,6830179.0,CT0001700,Bristol,Racial Profile,10199,2400005268,Incident ID,"Thursday, February 8, 2024",February,W,N,F,46,True,True,BRISTOL, BARNES HWY/CENTRAL ST,  ,  ,V,G,1.0,0,14-218a,,False,N,False,False,W,,,,,False,1.0,CT0001700,133550078214269945,2/8/24 10:42,10:42:28 AM,2024,,,,2024,Speed Related
3/15/24 16:23,6830183.0,CT0001700,Bristol,Racial Profile,10199,2400006144,Incident ID,"Wednesday, February 14, 2024",February,B,H,F,25,True,True,BRISTOL," IPSWITCH RD/WOLCOTT RD (BRISTOL, T017)",  ,  ,V,G,1.0,0,14-219(b),,False,N,False,False,I,,,,,False,1.0,CT0001700,133550078214269945,2/14/24 14:16,2:16:27 PM,2024,,,,2024,Speed Related
4/15/24 16:20,6855299.0,CT0001700,Bristol,Racial Profile,10199,2400009782,Incident ID,"Tuesday, March 12, 2024",March,I,N,M,37,True,False,BRISTOL, SHRUB RD/ROUND HILL RD,  ,  ,V,G,1.0,0,14-301,,False,N,False,False,W,,,,,False,1.0,CT0001700,133576860259723428,3/12/24 15:50,3:50:58 PM,2024,,,,2024,Stop Sign
