CreatedDate,ProfileNo,OrganizationIdentificationID,Department Name,OrganizationActivityText,ReportingOfficerIdentificationID,InterventionIdentificationID,IdentificationCategoryDescriptionText,InterventionDate,Month,SubjectRaceCode,SubjectEthnicityCode,SubjectSexCode,SubjectAge,ResidentIndicator,TownRecidentIndicator,InterventionLocationName,InterventionLocationDescriptionText,InterventionLocationLatitude,InterventionLocationLongitude,InterventionReasonCode,InterventionTechniqueCode,InterventionDurationCode,TowedIndicator,StatuteCodeIdentificationID,StatutatoryCitationPostStop,VehicleSearchedIndicator,SearchAuthorizationCode,ContrabandIndicator,CustodialArrestIndicator,InterventionDispositionCode,InterventionDispositionDate,InterventionDispositionReasonText,IsStatuteCodeValid,IsStatutatoryCitationValid,IsaTest,RecordCount,SourceId,SourceReferenceId,InterventionDateTime,InterventionTime,filenumber,StatutatoryCitation,Road Type,ReasonForStop,Year,ReasonforStop
5/18/24 13:33,6892864.0,CT0003300,Cromwell,Racial Profile,1000215,2400004383,Incident ID,"Saturday, April 20, 2024",April,W,N,F,33,True,False,CROMWELL,rte 372 @ cromwell hills dr,  ,  ,V,G,1.0,0,14-299,,False,N,False,False,V,,,,,False,1.0,CT0003300,133605272282844586,4/20/24 22:13,10:13:54 PM,2024,14-299,,,2024,Traffic Control Signal
6/18/24 13:30,6941277.0,CT0003300,Cromwell,Racial Profile,1000215,2400005217,Incident ID,"Thursday, May 9, 2024",May,W,H,F,32,False,False,CROMWELL,rte 372,  ,  ,E,G,1.0,0,14-96a(a),,False,N,False,False,V,,,,,False,1.0,CT0003300,133632054240798295,5/9/24 21:10,9:10:36 PM,2024,14-96a(a),,,2024,Defective Lights
9/18/24 13:29,7062539.0,CT0003300,Cromwell,Racial Profile,1000215,2400008670,Incident ID,"Thursday, August 1, 2024",August,W,H,M,77,True,False,CROMWELL,Coles rd,  ,  ,V,B,1.0,0,14-218a,,False,N,False,False,V,,,,,False,1.0,CT0003300,133711541860994871,8/1/24 19:30,7:30:26 PM,2024,14-218a,,,2024,Speed Related
9/18/24 13:29,7062541.0,CT0003300,Cromwell,Racial Profile,1000215,2400008677,Incident ID,"Thursday, August 1, 2024",August,B,N,F,28,True,False,CROMWELL,RTE 372,  ,  ,E,G,1.0,0,14-96e,,False,N,False,False,V,,,,,False,1.0,CT0003300,133711541860994871,8/1/24 21:25,9:25:21 PM,2024,14-96e,,,2024,Defective Lights
9/18/24 13:29,7062542.0,CT0003300,Cromwell,Racial Profile,1000215,2400008680,Incident ID,"Thursday, August 1, 2024",August,B,N,M,36,True,False,CROMWELL,RTE 372,  ,  ,E,G,1.0,0,14-96a(a),,False,N,False,False,V,,,,,False,1.0,CT0003300,133711541860994871,8/1/24 21:54,9:54:23 PM,2024,14-96a(a),,,2024,Defective Lights
9/18/24 13:29,7062544.0,CT0003300,Cromwell,Racial Profile,1000215,2400008982,Incident ID,"Thursday, August 8, 2024",August,W,H,M,67,False,False,CROMWELL,RTE 372,  ,  ,E,G,1.0,0,14-18(c),,False,N,False,False,V,,,,,False,1.0,CT0003300,133711541860994871,8/8/24 18:49,6:49:18 PM,2024,14-18(c),,,2024,Display of Plates
9/18/24 13:29,7062550.0,CT0003300,Cromwell,Racial Profile,1000215,2400009559,Incident ID,"Thursday, August 22, 2024",August,W,N,F,58,True,False,CROMWELL,RTE 3,  ,  ,V,G,1.0,0,14-296aa(b)1,,False,N,False,False,V,,,,,False,1.0,CT0003300,133711541860994871,8/22/24 18:08,6:08:45 PM,2024,14-296aa(b)1,,,2024,Cell Phone
9/18/24 13:29,7062551.0,CT0003300,Cromwell,Racial Profile,1000215,2400009564,Incident ID,"Thursday, August 22, 2024",August,W,H,M,29,True,False,CROMWELL,RTE 3,  ,  ,V,G,2.0,0,14-296aa(b),,False,N,False,False,M,,,,,False,1.0,CT0003300,133711541860994871,8/22/24 18:37,6:37:27 PM,2024,14-215(a),,,2024,Cell Phone
9/18/24 13:29,7062552.0,CT0003300,Cromwell,Racial Profile,1000215,2400009570,Incident ID,"Thursday, August 22, 2024",August,A,N,F,22,True,False,Cromwell,RTE 372,  ,  ,E,G,1.0,0,14-96a(a),,False,N,False,False,V,,,,,False,1.0,CT0003300,133711541860994871,8/22/24 20:40,8:40:04 PM,2024,14-96a(a),,,2024,Defective Lights
9/18/24 13:29,7062553.0,CT0003300,Cromwell,Racial Profile,1000215,2400009667,Incident ID,"Saturday, August 24, 2024",August,W,N,F,73,True,False,CROMWELL,RTE 99,  ,  ,V,B,1.0,0,14-218a,,False,N,False,False,V,,,,,False,1.0,CT0003300,133711541860994871,8/24/24 19:00,7:00:05 PM,2024,14-218a,,,2024,Speed Related
