CreatedDate,ProfileNo,OrganizationIdentificationID,Department Name,OrganizationActivityText,ReportingOfficerIdentificationID,InterventionIdentificationID,IdentificationCategoryDescriptionText,InterventionDate,Month,SubjectRaceCode,SubjectEthnicityCode,SubjectSexCode,SubjectAge,ResidentIndicator,TownRecidentIndicator,InterventionLocationName,InterventionLocationDescriptionText,InterventionLocationLatitude,InterventionLocationLongitude,InterventionReasonCode,InterventionTechniqueCode,InterventionDurationCode,TowedIndicator,StatuteCodeIdentificationID,StatutatoryCitationPostStop,VehicleSearchedIndicator,SearchAuthorizationCode,ContrabandIndicator,CustodialArrestIndicator,InterventionDispositionCode,InterventionDispositionDate,InterventionDispositionReasonText,IsStatuteCodeValid,IsStatutatoryCitationValid,IsaTest,RecordCount,SourceId,SourceReferenceId,InterventionDateTime,InterventionTime,filenumber,StatutatoryCitation,Road Type,ReasonForStop,Year,ReasonforStop
1/16/24 22:01,6728504.0,CT0020000,Capitol Police,Racial Profile,1000194,2400000027,Incident ID,"Friday, January 5, 2024",January,W,H,M,31,True,True,Hartford,Capitol Ave and I84 West bound on ramp,  ,  ,V,G,1.0,0,14-299,,False,N,False,False,V,,,,,False,1.0,CT0020000,133499340795202025,1/5/24 6:16,6:16:34 AM,2024,,,,2024,Traffic Control Signal
3/16/24 21:59,6834760.0,CT0020000,Capitol Police,Racial Profile,1000231,2400000266,Incident ID,"Friday, March 8, 2024",March,W,N,F,22,True,False,HARTFORD,LOG 3RD FLOOR,  ,  ,V,G,1.0,0,01-000,,False,N,False,False,V,,,,,False,1.0,CT0020000,133551143941634675,3/8/24 9:11,9:11:41 AM,2024,01-000,,,2024,Other
3/16/24 21:59,6834761.0,CT0020000,Capitol Police,Racial Profile,1000232,2400000309,Incident ID,"Thursday, March 14, 2024",March,W,N,F,18,True,False,HARTFORD,armory rd at michael fallon,  ,  ,V,B,1.0,0,14-301,,False,N,False,False,V,,,,,False,1.0,CT0020000,133551143941634675,3/14/24 9:33,9:33:02 AM,2024,,,,2024,Stop Sign
3/16/24 21:59,6834763.0,CT0020000,Capitol Police,Racial Profile,1000245,2400000297,Incident ID,"Wednesday, March 13, 2024",March,W,N,M,77,True,False,HARTFORD,Armory Rd and the Footbridge,  ,  ,V,G,1.0,0,14-12(a)*,,False,N,False,False,V,,,,,False,1.0,CT0020000,133551143941634675,3/13/24 11:05,11:05:32 AM,2024,14-12(a)*,,,2024,Registration
3/16/24 21:59,6834769.0,CT0020000,Capitol Police,Racial Profile,1000246,2400000305,Incident ID,"Wednesday, March 13, 2024",March,B,N,M,41,True,True,Hartford, BROAD STREET AT FALLON WAY  (Hartford),  ,  ,V,G,1.0,0,14-236,,False,N,False,False,I,,,,,False,1.0,CT0020000,133551143941634675,3/13/24 16:50,4:50:47 PM,2024,14-12(a)*,,,2024,Moving Violation
4/16/24 22:00,6860873.0,CT0020000,Capitol Police,Racial Profile,1000246,2400000423,Incident ID,"Tuesday, April 9, 2024",April,W,H,M,28,True,True,HARTFORD,"Washington St/ CAPITOL AVE (HARTFORD, T064)",  ,  ,V,G,1.0,0,14-299,,False,N,False,False,I,,,,,False,1.0,CT0020000,133577928171737363,4/9/24 17:26,5:26:40 PM,2024,14-36(a),,,2024,Traffic Control Signal
4/16/24 22:00,6860874.0,CT0020000,Capitol Police,Racial Profile,1000246,2400000439,Incident ID,"Thursday, April 11, 2024",April,W,N,M,45,True,False,HARTFORD,BROAD STREET/ CAPITOL AVE,  ,  ,V,G,1.0,0,14-236,,False,N,False,False,W,,,,,False,1.0,CT0020000,133577928171737363,4/11/24 15:41,3:41:34 PM,2024,,,,2024,Moving Violation
7/16/24 22:00,6977634.0,CT0020000,Capitol Police,Racial Profile,10029,2400001002,Incident ID,"Monday, July 15, 2024",July,B,N,M,58,True,True,HARTFORD,Capitol Grounds/Capitol Avenue,  ,  ,V,G,1.0,0,14-241(e),,False,N,False,False,V,,,,,False,1.0,CT0020000,133656552214607901,7/15/24 14:18,2:18:15 PM,2024,,,,2024,Moving Violation
3/16/24 21:59,6834749.0,CT0020000,Capitol Police,Racial Profile,10042,2400000311,Incident ID,"Thursday, March 14, 2024",March,W,N,F,23,True,False,HARTFORD,LOG 3rd Fl,  ,  ,V,G,1.0,0,2-71h,,False,N,False,False,V,,,,,False,1.0,CT0020000,133551143941634675,3/14/24 16:24,4:24:31 PM,2024,,,,2024,Other
4/16/24 22:00,6860862.0,CT0020000,Capitol Police,Racial Profile,10042,2400000416,Incident ID,"Monday, April 8, 2024",April,W,N,M,56,True,False,Hartford,I91 North exit 28a,  ,  ,V,G,1.0,0,14-236,,False,N,False,False,V,,,,,False,1.0,CT0020000,133577928171737363,4/8/24 13:27,1:27:40 PM,2024,14-236,,,2024,Moving Violation
12/16/24 21:57,7153713.0,CT0020000,Capitol Police,Racial Profile,10042,2400001795,Incident ID,"Friday, December 13, 2024",December,W,N,F,24,True,False,HARTFORD,Armory Rd and Michael J. Fallon Way,  ,  ,V,G,1.0,0,14-301,,False,N,False,False,V,,,,,False,1.0,CT0020000,133788778357538692,12/13/24 9:40,9:40:06 AM,2024,,,,2024,Stop Sign
3/16/24 21:59,6834753.0,CT0020000,Capitol Police,Racial Profile,10047,2400000299,Incident ID,"Wednesday, March 13, 2024",March,W,N,M,74,True,False,HARTFORD,armory at fallon way,  ,  ,V,G,1.0,0,14-301,,False,N,False,False,V,,,,,False,1.0,CT0020000,133551143941634675,3/13/24 11:53,11:53:25 AM,2024,14-301,,,2024,Stop Sign
6/16/24 21:59,6939190.0,CT0020000,Capitol Police,Racial Profile,10059,2400000847,Incident ID,"Monday, June 10, 2024",June,W,H,M,30,True,False,Hartford,capitol @ broad,  ,  ,V,G,1.0,0,14-96,,False,N,False,False,V,,,,,False,1.0,CT0020000,133630631926333134,6/10/24 0:32,12:32:31 AM,2024,,,,2024,Defective Lights
7/16/24 22:00,6977637.0,CT0020000,Capitol Police,Racial Profile,10059,2400000950,Incident ID,"Monday, July 8, 2024",July,B,M,M,25,True,True,Hartford,capitol at broad st,  ,  ,V,G,1.0,0,14-96,,False,N,False,False,V,,,,,False,1.0,CT0020000,133656552214607901,7/8/24 0:21,12:21:58 AM,2024,,,,2024,Defective Lights
4/16/24 22:00,6860866.0,CT0020000,Capitol Police,Racial Profile,10063,2400000448,Incident ID,"Friday, April 12, 2024",April,W,N,F,38,True,False,HARTFORD,"00300 CAPITOL AVE (HARTFORD, T064)",  ,  ,V,G,2.0,1,14-301,,False,N,False,False,I,,,,,False,1.0,CT0020000,133577928171737363,4/12/24 9:28,9:28:10 AM,2024,14-12(a)*,,,2024,Stop Sign
