CreatedDate,ProfileNo,OrganizationIdentificationID,Department Name,OrganizationActivityText,ReportingOfficerIdentificationID,InterventionIdentificationID,IdentificationCategoryDescriptionText,InterventionDate,Month,SubjectRaceCode,SubjectEthnicityCode,SubjectSexCode,SubjectAge,ResidentIndicator,TownRecidentIndicator,InterventionLocationName,InterventionLocationDescriptionText,InterventionLocationLatitude,InterventionLocationLongitude,InterventionReasonCode,InterventionTechniqueCode,InterventionDurationCode,TowedIndicator,StatuteCodeIdentificationID,StatutatoryCitationPostStop,VehicleSearchedIndicator,SearchAuthorizationCode,ContrabandIndicator,CustodialArrestIndicator,InterventionDispositionCode,InterventionDispositionDate,InterventionDispositionReasonText,IsStatuteCodeValid,IsStatutatoryCitationValid,IsaTest,RecordCount,SourceId,SourceReferenceId,InterventionDateTime,InterventionTime,filenumber,StatutatoryCitation,Road Type,ReasonForStop,Year
2/15/24 17:58,6791341.0,CT0019000,CCSU,Racial Profile,100000521,2400001528,Incident ID,"Friday, January 19, 2024",January,W,N,M,23,True,False,New Britain,PAUL MANAFORT DRIVE AT JAMES LOT,  ,  ,V,G,1.0,0,14-96a(a),,False,N,False,False,V,,,,,False,1.0,CT0019000,133525115104414342,1/19/24 19:39,7:39:44 PM,2024,14-213,,Defective Lights,2024
4/15/24 17:59,6857102.0,CT0019000,CCSU,Racial Profile,100000582,2400005740,Incident ID,"Friday, March 8, 2024",March,B,N,M,19,True,False,NEW BRITAIN,ella grasso & kaiser dr,  ,  ,V,G,1.0,0,14-299,,False,N,False,False,W,,,,,False,1.0,CT0019000,133576919897971788,3/8/24 17:40,5:40:10 PM,2024,,,Traffic Control Signal,2024
5/15/24 17:57,6886429.0,CT0019000,CCSU,Racial Profile,100000582,2400008341,Incident ID,"Thursday, April 4, 2024",April,W,N,F,23,True,False,NEW BRITAIN,memorial lot,  ,  ,V,G,1.0,0,14-301,,False,N,False,False,W,,,,,False,1.0,CT0019000,133602838255763751,4/4/24 18:15,6:15:08 PM,2024,,,Stop Sign,2024
6/15/24 17:57,6936102.0,CT0019000,CCSU,Racial Profile,100000582,2400013075,Incident ID,"Sunday, May 26, 2024",May,W,N,M,52,False,False,New Britain,1480 East St.,  ,  ,V,G,1.0,0,14-303,,False,N,False,False,V,,,,,False,1.0,CT0019000,133629622738200088,5/26/24 21:48,9:48:16 PM,2024,,,Other,2024
10/15/24 17:59,7078321.0,CT0019000,CCSU,Racial Profile,100000582,2400021684,Incident ID,"Thursday, September 5, 2024",September,W,N,M,20,False,False,NEW BRITAIN,welet  garage,  ,  ,V,G,1.0,0,14-36a,,False,N,False,False,V,,,,,False,1.0,CT0019000,133735031814420214,9/5/24 21:21,9:21:54 PM,2024,,,Unlicensed Operation,2024
10/15/24 17:59,7078322.0,CT0019000,CCSU,Racial Profile,100000582,2400022136,Incident ID,"Tuesday, September 10, 2024",September,W,N,F,50,True,False,NEW BRITAIN,welte lot,  ,  ,V,G,1.0,0,14-301,,False,N,False,False,V,,,,,False,1.0,CT0019000,133735031814420214,9/10/24 16:05,4:05:14 PM,2024,,,Stop Sign,2024
10/15/24 17:59,7078323.0,CT0019000,CCSU,Racial Profile,100000582,2400022210,Incident ID,"Wednesday, September 11, 2024",September,I,M,M,18,True,False,New Britain,ella grasso ,  ,  ,V,G,1.0,0,14-218a,,False,N,False,False,W,,,,,False,1.0,CT0019000,133735031814420214,9/11/24 10:28,10:28:56 AM,2024,,,Speed Related,2024
12/15/24 17:58,7151372.0,CT0019000,CCSU,Racial Profile,100000582,2400027146,Incident ID,"Monday, November 11, 2024",November,W,N,M,19,True,False,New Britain,fenn rd,  ,  ,V,G,1.0,0,14-218a,,False,N,False,False,I,,,,,False,1.0,CT0019000,133787770862854301,11/11/24 22:17,10:17:14 PM,2024,,,Speed Related,2024
3/15/24 17:58,6831637.0,CT0019000,CCSU,Racial Profile,100000673,2400002578,Incident ID,"Thursday, February 1, 2024",February,W,N,M,23,True,True,New Britain,Stanley Street,  ,  ,E,G,2.0,1,14-96b,,False,N,False,False,I,,,,,False,1.0,CT0019000,133550134997723572,2/1/24 0:59,12:59:12 AM,2024,14-213b,,Defective Lights,2024
4/15/24 17:59,6857104.0,CT0019000,CCSU,Racial Profile,100000673,2400005045,Incident ID,"Friday, March 1, 2024",March,W,N,F,19,True,False,New Britain,ella grasso blvd,  ,  ,V,G,1.0,0,14-96b,,False,N,False,False,V,,,,,False,1.0,CT0019000,133576919897971788,3/1/24 1:30,1:30:14 AM,2024,,,Defective Lights,2024
